Wavelength,Flux,FluxSmooth7,FluxSmooth15
4310.225580,302.489594,302.489594,327.769012
4311.218160,327.769012,327.769012,331.092194
4312.210969,362.610870,362.610870,362.610870
4313.204007,398.853760,398.853760,398.853760
4314.197273,438.637695,438.637695,438.637695
4315.190768,488.701782,488.701782,488.701782
4316.184492,599.547424,599.547424,498.334106
4317.178445,683.079407,629.125244,498.334106
4318.172626,657.340576,629.125244,498.334106
4319.167037,647.436584,629.125244,498.334106
4320.161676,629.125244,629.125244,498.334106
4321.156545,587.220215,587.220215,550.060120
4322.151642,550.060120,550.060120,554.163330
4323.146969,498.334106,498.334106,587.220215
4324.142525,410.236206,447.276093,581.231506
4325.138310,335.710449,447.276093,581.231506
4326.134325,361.071533,447.276093,581.231506
4327.130569,447.276093,447.276093,581.231506
4328.127042,554.163330,554.163330,581.231506
4329.123745,617.824402,581.231506,581.231506
4330.120677,600.571838,600.571838,581.231506
4331.117839,581.231506,605.076416,581.231506
4332.115231,605.076416,617.824402,581.231506
4333.112852,620.822876,620.822876,581.231506
4334.110703,624.546265,620.822876,581.231506
4335.108784,659.837646,620.822876,581.231506
4336.107094,640.620911,620.822876,581.231506
4337.105635,572.133972,572.133972,581.231506
4338.104405,479.250641,479.250641,581.231506
4339.103406,421.689545,479.250641,588.336914
4340.102636,409.814087,479.250641,588.336914
4341.102097,426.191467,479.250641,588.336914
4342.101788,506.631073,506.631073,588.336914
4343.101709,577.982361,577.982361,588.336914
4344.101860,588.336914,588.336914,577.982361
4345.102242,607.434509,607.434509,577.982361
4346.102854,629.468750,608.726196,577.982361
4347.103696,608.726196,622.786499,577.982361
4348.104769,622.786499,622.786499,577.982361
4349.106072,668.135742,622.786499,588.336914
4350.107606,651.584290,608.726196,589.539978
4351.109371,540.504272,540.504272,607.434509
4352.111366,444.162598,540.504272,607.434509
4353.113592,465.721527,540.504272,589.539978
4354.116049,521.451538,540.504272,589.539978
4355.118737,559.215576,559.215576,589.539978
4356.121655,589.539978,559.215576,589.539978
4357.124805,619.977417,559.215576,589.539978
4358.128186,608.712097,589.539978,589.539978
4359.131797,529.155579,598.780701,598.780701
4360.135640,542.746277,599.318542,599.318542
4361.139714,598.780701,599.318542,599.318542
4362.144019,599.318542,599.318542,599.318542
4363.148556,639.249451,639.249451,602.636047
4364.153323,649.354797,639.249451,602.636047
4365.158322,680.266357,639.249451,599.318542
4366.163553,665.381958,639.249451,598.780701
4367.169015,614.520813,614.520813,598.780701
4368.174709,565.393372,602.636047,598.780701
4369.180634,574.233215,593.134766,593.134766
4370.186791,602.636047,580.046265,584.189270
4371.193179,593.134766,574.233215,584.189270
4372.199800,580.046265,574.233215,584.189270
4373.206652,539.876709,539.876709,584.189270
4374.213736,478.609375,539.876709,580.046265
4375.221052,454.947571,539.876709,574.233215
4376.228599,497.845001,539.876709,574.233215
4377.236379,584.189270,584.189270,567.661499
4378.244391,628.922485,584.189270,539.876709
4379.252635,615.351257,584.189270,501.282562
4380.261112,587.981750,584.189270,501.282562
4381.269820,567.661499,567.661499,501.282562
4382.278761,471.242065,471.242065,526.850342
4383.287934,351.593903,471.242065,526.850342
4384.297340,307.898590,471.242065,526.850342
4385.306978,369.504395,471.242065,526.850342
4386.316848,501.282562,501.282562,526.850342
4387.326951,552.362183,513.396423,526.850342
4388.337287,550.165405,520.965881,526.850342
4389.347855,526.850342,526.850342,526.850342
4390.358656,513.396423,541.883728,541.883728
4391.369690,520.965881,541.883728,543.275635
4392.380957,541.883728,541.883728,545.877014
4393.392456,545.877014,543.275635,545.877014
4394.404189,543.275635,545.877014,550.165405
4395.416154,550.990845,550.990845,550.165405
4396.428353,583.526428,580.824524,550.990845
4397.440784,644.134399,580.824524,550.990845
4398.453449,633.411011,580.824524,550.990845
4399.466347,580.824524,583.526428,550.990845
4400.479478,545.150818,580.824524,550.990845
4401.492843,551.208435,553.809631,550.990845
4402.506441,610.039673,551.208435,550.990845
4403.520272,553.809631,545.150818,551.208435
4404.534337,438.282043,506.052216,551.208435
4405.548635,423.024261,506.052216,551.208435
4406.563167,480.160217,506.052216,551.208435
4407.577932,506.052216,506.052216,551.208435
4408.592932,510.252350,510.252350,551.208435
4409.608165,539.059570,539.059570,539.059570
4410.623631,625.809326,625.809326,539.059570
4411.639332,665.427795,625.809326,539.059570
4412.655266,679.335510,625.809326,558.087585
4413.671435,644.286499,625.809326,615.344055
4414.687837,558.087585,615.344055,615.344055
4415.704474,511.884399,615.344055,615.344055
4416.721344,529.794556,615.344055,615.344055
4417.738449,615.344055,615.344055,615.344055
4418.755788,639.290710,615.344055,606.565552
4419.773361,679.674744,615.344055,589.668396
4420.791169,648.193359,615.344055,589.668396
4421.809211,582.434387,589.668396,589.668396
4422.827487,557.195862,589.668396,589.668396
4423.845998,585.985535,587.970398,594.492981
4424.864744,589.668396,587.970398,603.487915
4425.883724,606.565552,589.668396,603.487915
4426.902938,587.970398,589.668396,594.492981
4427.922388,613.970703,594.492981,589.668396
4428.942072,620.951172,603.487915,587.970398
4429.961991,578.272888,603.487915,587.970398
4430.982145,594.492981,603.487915,589.668396
4432.002534,603.487915,594.492981,594.492981
4433.023158,635.665344,578.272888,603.487915
4434.044016,576.258606,585.085266,603.487915
4435.065110,502.851410,585.085266,603.487915
4436.086439,514.080933,585.085266,594.492981
4437.108004,585.085266,585.085266,586.716003
4438.129803,673.830627,604.860718,594.492981
4439.151838,697.693298,604.860718,603.487915
4440.174108,678.993530,604.860718,604.860718
4441.196614,604.860718,604.860718,604.860718
4442.219355,557.908875,604.860718,655.966003
4443.242331,552.510376,604.860718,655.966003
4444.265543,586.716003,604.860718,671.256226
4445.288991,655.966003,655.966003,673.150024
4446.312675,689.298767,671.256226,671.256226
4447.336594,697.663757,671.256226,655.966003
4448.360749,686.105713,673.150024,653.689697
4449.385140,671.256226,674.652344,653.689697
4450.409766,653.689697,673.150024,653.689697
4451.434629,673.150024,671.256226,653.689697
4452.459728,674.652344,653.689697,653.689697
4453.485063,621.792419,621.792419,621.792419
4454.510634,568.421753,586.391296,586.391296
4455.536441,553.159607,585.826965,585.826965
4456.562484,563.031982,568.421753,585.826965
4457.588764,586.391296,563.031982,585.826965
4458.615279,585.826965,562.436157,585.826965
4459.642032,562.436157,563.031982,585.826965
4460.669021,540.149780,571.516418,585.826965
4461.696246,514.871460,571.516418,585.826965
4462.723708,571.516418,571.516418,586.391296
4463.751406,621.255493,621.255493,618.205200
4464.779341,644.383911,640.728699,619.564392
4465.807513,646.647583,640.728699,621.255493
4466.835922,640.728699,640.728699,622.184265
4467.864567,643.527344,640.728699,640.728699
4468.893449,622.184265,640.728699,643.527344
4469.922568,619.564392,640.728699,644.383911
4470.951925,618.205200,643.527344,646.647583
4471.981518,666.104736,666.104736,666.104736
4473.011348,700.478699,700.478699,668.756226
4474.041416,733.678650,724.826050,668.756226
4475.071720,724.826050,733.678650,668.756226
4476.102262,735.400024,733.678650,684.407898
4477.133042,768.112793,733.678650,700.478699
4478.164058,769.346069,732.048096,724.826050
4479.195313,732.048096,732.048096,732.048096
4480.226804,668.756226,684.407898,733.678650
4481.258533,612.721985,684.407898,733.678650
4482.290500,624.191833,684.407898,732.048096
4483.322704,684.407898,684.407898,732.048096
4484.355146,735.595703,735.595703,704.389771
4485.387826,790.210754,735.595703,704.389771
4486.420744,774.250916,735.595703,703.572510
4487.453899,755.354858,735.595703,694.702393
4488.487293,694.702393,704.389771,694.702393
4489.520924,632.843323,704.389771,694.702393
4490.554794,656.410828,703.572510,694.702393
4491.588901,704.389771,694.702393,703.572510
4492.623247,743.882080,656.410828,703.572510
4493.657831,703.572510,656.410828,703.572510
4494.692653,639.438965,689.356934,703.572510
4495.727713,610.746460,689.356934,703.572510
4496.763012,636.738892,689.356934,704.389771
4497.798549,689.356934,689.356934,716.431580
4498.834325,765.555725,716.431580,733.658813
4499.870339,749.088135,733.658813,743.882080
4500.906591,733.658813,749.088135,749.088135
4501.943083,716.431580,765.555725,765.555725
4502.979813,778.956482,778.956482,778.956482
4504.016782,828.267456,789.651306,779.568970
4505.053989,833.740051,789.651306,779.568970
4506.091436,796.590088,796.590088,779.568970
4507.129121,789.651306,800.249634,779.568970
4508.167045,779.568970,800.249634,779.568970
4509.205209,800.249634,796.590088,779.568970
4510.243611,805.010132,789.651306,779.568970
4511.282253,819.859314,779.568970,779.568970
4512.321133,769.855896,769.855896,769.855896
4513.360253,738.527893,763.209839,769.855896
4514.399613,725.687195,743.516785,769.855896
4515.439211,741.279541,741.279541,763.209839
4516.479049,763.209839,741.279541,752.046814
4517.519127,743.516785,743.516785,745.841187
4518.559444,706.693298,745.841187,743.516785
4519.600000,745.841187,752.046814,741.279541
4520.640796,812.917175,745.841187,738.527893
4521.681832,797.935974,745.841187,725.687195
4522.723108,752.046814,745.841187,724.707092
4523.764623,722.610535,724.707092,722.610535
4524.806379,724.707092,722.610535,706.693298
4525.848374,681.765442,681.765442,683.047852
4526.890609,641.822754,641.822754,681.765442
4527.933084,596.705383,639.035767,670.372314
4528.975799,597.765625,639.035767,642.334167
4530.018754,586.384949,639.035767,642.334167
4531.061950,639.035767,631.146179,642.334167
4532.105385,670.372314,631.146179,642.334167
4533.149061,683.047852,639.035767,642.334167
4534.192978,631.146179,642.334167,642.334167
4535.237135,584.046387,670.372314,670.372314
4536.281532,642.334167,683.047852,683.047852
4537.326169,746.742859,719.069397,710.516296
4538.371048,805.545532,719.069397,710.516296
4539.416167,772.974731,746.742859,714.265503
4540.461526,719.069397,752.123535,719.069397
4541.507126,710.516296,752.123535,719.069397
4542.552967,752.123535,719.069397,719.069397
4543.599049,761.442261,719.069397,719.069397
4544.645372,714.265503,728.768860,728.768860
4545.691936,691.985535,728.768860,720.053772
4546.738741,728.768860,714.265503,719.069397
4547.785786,741.093323,714.103577,714.265503
4548.833073,708.137268,714.103577,714.265503
4549.880602,698.492737,720.053772,720.053772
4550.928371,714.103577,714.103577,720.053772
4551.976381,739.593567,708.137268,720.053772
4553.024633,720.053772,714.103577,726.094421
4554.073127,701.436523,720.053772,728.768860
4555.121862,703.987061,726.094421,739.593567
4556.170838,726.094421,726.094421,739.593567
4557.220056,782.795105,782.795105,739.593567
4558.269515,828.524414,810.164978,739.593567
4559.319217,828.351379,810.164978,752.290955
4560.369160,810.164978,810.164978,758.348816
4561.419344,817.119019,810.164978,782.795105
4562.469771,793.155884,793.155884,793.155884
4563.520439,752.290955,758.348816,793.155884
4564.571350,697.694336,758.348816,793.155884
4565.622502,702.182922,758.348816,793.155884
4566.673896,758.348816,758.348816,793.155884
4567.725533,805.431458,758.348816,793.155884
4568.777412,832.795471,758.348816,793.155884
4569.829533,811.560303,758.348816,793.155884
4570.881896,745.096863,805.431458,775.786926
4571.934502,719.003479,811.182434,775.786926
4572.987350,755.172485,801.070984,775.786926
4574.040440,813.606201,801.070984,775.786926
4575.093773,811.182434,801.070984,775.786926
4576.147349,801.070984,801.070984,756.303223
4577.201167,804.884216,801.070984,755.172485
4578.255228,775.786926,775.786926,745.096863
4579.309532,735.330994,736.760010,736.760010
4580.364078,680.580383,736.760010,755.172485
4581.418867,691.919312,735.330994,756.303223
4582.473899,736.760010,729.672913,756.303223
4583.529174,756.303223,729.672913,756.303223
4584.584692,729.672913,731.498108,755.103210
4585.640454,714.357971,736.760010,747.250671
4586.696458,731.498108,756.303223,736.760010
4587.752705,781.685486,781.685486,736.760010
4588.809196,827.039917,781.685486,736.760010
4589.865930,829.045349,781.685486,736.760010
4590.922908,802.673706,781.685486,747.250671
4591.980128,755.103210,755.103210,747.250671
4593.037593,747.250671,747.250671,747.250671
4594.095300,736.039307,736.039307,747.250671
4595.153252,727.499634,736.039307,755.103210
4596.211447,726.958496,736.039307,755.103210
4597.269885,730.938293,736.039307,750.715332
4598.328568,762.580933,742.040894,750.715332
4599.387494,759.170593,744.718079,750.715332
4600.446664,742.040894,759.170593,750.715332
4601.506078,744.718079,759.170593,759.170593
4602.565736,762.339722,759.170593,762.339722
4603.625638,779.435120,762.339722,762.580933
4604.685784,750.715332,765.884338,765.884338
4605.746174,765.884338,769.383057,769.383057
4606.806808,769.383057,779.435120,779.435120
4607.867687,841.399353,841.399353,791.597778
4608.928810,877.636353,841.399353,822.817078
4609.990177,875.451355,841.399353,830.546326
4611.051789,846.427917,841.399353,836.876709
4612.113645,836.876709,836.876709,836.876709
4613.175746,791.597778,836.876709,836.876709
4614.238091,822.817078,836.876709,839.877014
4615.300681,830.546326,836.876709,840.426025
4616.363515,847.414673,830.546326,839.877014
4617.426595,839.877014,830.546326,839.877014
4618.489919,844.377258,839.877014,839.877014
4619.553488,817.072449,840.426025,839.877014
4620.617302,816.685486,839.877014,840.426025
4621.681361,860.444336,840.426025,840.426025
4622.745665,840.426025,840.426025,840.426025
4623.810214,831.183044,846.478516,844.377258
4624.875008,848.821106,848.100525,844.377258
4625.940048,846.478516,846.478516,844.377258
4627.005332,848.100525,846.478516,840.426025
4628.070862,857.900391,848.100525,840.426025
4629.136638,836.860657,848.100525,840.426025
4630.202659,839.031006,848.100525,839.031006
4631.268925,877.924927,839.031006,836.860657
4632.335437,868.157104,836.860657,836.860657
4633.402194,833.524963,833.524963,833.524963
4634.469197,784.961060,819.123047,833.524963
4635.536446,819.123047,784.961060,833.524963
4636.603941,780.513062,781.612732,828.166016
4637.671681,781.612732,781.612732,819.123047
4638.739668,771.656006,781.612732,807.020386
4639.807900,746.988586,781.612732,795.709290
4640.876378,795.709290,795.709290,784.961060
4641.945102,846.151367,807.020386,781.612732
4643.014073,851.468018,807.020386,781.612732
4644.083289,828.166016,807.020386,781.612732
4645.152752,807.020386,807.020386,795.709290
4646.222461,730.317932,772.017700,807.020386
4647.292417,718.849304,772.017700,807.020386
4648.362619,703.859375,772.017700,807.020386
4649.433067,772.017700,772.017700,807.020386
4650.503762,808.253479,808.253479,807.020386
4651.574703,822.685669,808.253479,807.020386
4652.645891,856.883240,808.253479,807.020386
4653.717326,827.188660,808.253479,808.253479
4654.789007,791.360352,822.685669,822.685669
4655.860935,744.917297,827.188660,822.685669
4656.933110,786.703857,827.188660,822.685669
4658.005532,842.399902,842.399902,822.685669
4659.078201,915.797852,858.986877,822.685669
4660.151117,940.887939,858.986877,816.279541
4661.224280,917.401123,858.986877,809.754883
4662.297690,858.986877,858.986877,809.205505
4663.371347,816.279541,816.279541,809.754883
4664.445252,809.205505,809.754883,816.279541
4665.519404,809.754883,809.205505,828.355713
4666.593803,739.175476,741.055786,816.279541
4667.668450,680.780090,741.055786,816.279541
4668.743344,670.176819,741.055786,816.279541
4669.818486,741.055786,741.055786,816.279541
4670.893875,828.355713,802.038940,816.279541
4671.969512,849.739197,824.105042,818.200439
4673.045396,850.981873,828.355713,818.200439
4674.121529,802.038940,849.739197,818.200439
4675.197909,824.105042,850.981873,818.200439
4676.274537,874.108704,850.981873,824.105042
4677.351413,882.571472,824.105042,828.355713
4678.428537,854.117004,824.105042,830.463257
4679.505909,818.200439,818.200439,830.463257
4680.583529,769.965454,818.200439,824.105042
4681.661397,745.188049,818.200439,818.200439
4682.739514,774.442566,818.200439,820.656494
4683.817879,830.463257,817.683105,818.200439
4684.896492,863.096497,817.683105,818.200439
4685.975353,854.216675,817.683105,818.200439
4687.054463,817.683105,820.656494,818.200439
4688.133821,817.609497,817.683105,820.656494
4689.213428,808.568787,817.683105,820.845520
4690.293284,820.656494,817.683105,820.845520
4691.373388,802.981934,820.656494,820.845520
4692.453741,820.845520,820.845520,820.656494
4693.534343,840.127136,840.127136,817.683105
4694.615194,855.228577,840.127136,817.609497
4695.696293,892.745850,840.127136,811.597473
4696.777642,890.105530,840.127136,808.568787
4697.859239,811.597473,811.597473,811.597473
4698.941086,790.610657,798.504578,811.597473
4700.023182,771.733521,790.610657,811.597473
4701.105527,798.504578,790.610657,799.586121
4702.188121,778.365112,790.610657,798.504578
4703.270964,780.020569,798.504578,798.504578
4704.354057,799.586121,798.504578,798.504578
4705.437400,841.383301,784.957031,798.504578
4706.520991,817.570618,784.957031,798.504578
4707.604833,784.957031,799.586121,798.504578
4708.688923,759.634521,804.004272,799.586121
4709.773264,761.176575,804.004272,802.933350
4710.857854,804.004272,802.933350,804.004272
4711.942694,848.384583,802.933350,817.570618
4713.027784,848.658813,804.004272,839.791382
4714.113124,802.933350,839.791382,839.791382
4715.198713,790.932373,848.384583,848.384583
4716.284553,839.791382,848.658813,848.658813
4717.370643,868.201965,868.201965,868.201965
4718.456982,896.411987,884.556396,868.493958
4719.543572,903.128357,884.556396,868.493958
4720.630413,919.561646,884.556396,868.493958
4721.717503,884.556396,896.411987,868.493958
4722.804844,868.493958,903.128357,868.493958
4723.892435,870.833130,884.556396,868.493958
4724.980277,925.557556,870.833130,868.493958
4726.068369,910.717346,868.493958,868.493958
4727.156712,814.379822,814.379822,834.328796
4728.245305,759.847412,790.172852,833.976318
4729.334149,746.190308,790.172852,828.742981
4730.423244,759.451538,790.172852,828.742981
4731.512590,790.172852,790.172852,828.742981
4732.602186,801.815430,801.815430,828.742981
4733.692033,834.328796,825.356873,828.742981
4734.782132,833.976318,828.742981,828.742981
4735.872481,828.742981,833.976318,830.149597
4736.963082,825.356873,834.328796,833.976318
4738.053933,842.006165,833.976318,834.328796
4739.145036,866.368713,835.259949,835.259949
4740.236390,865.894714,842.006165,842.006165
4741.327996,830.149597,857.964355,857.964355
4742.419853,835.259949,865.894714,865.894714
4743.511961,867.794250,865.894714,866.368713
4744.604321,857.964355,867.794250,867.794250
4745.696932,878.188904,878.188904,867.794250
4746.789795,894.597473,890.972229,867.794250
4747.882909,911.962891,890.972229,867.794250
4748.976276,905.860474,890.972229,867.794250
4750.069894,890.972229,890.972229,867.794250
4751.163764,888.462158,888.462158,867.794250
4752.257886,882.357666,882.357666,878.188904
4753.352259,857.933777,857.933777,878.188904
4754.446885,840.905334,850.521301,872.759399
4755.541763,850.521301,850.043396,857.933777
4756.636893,844.593079,850.043396,850.521301
4757.732275,827.103699,850.043396,850.043396
4758.827910,850.043396,850.043396,844.593079
4759.923797,881.951782,844.593079,843.009583
4761.019936,872.759399,843.009583,843.009583
4762.116327,843.009583,843.009583,843.009583
4763.212971,814.420593,814.420593,844.593079
4764.309868,794.616943,805.280884,844.593079
4765.407017,777.008301,805.280884,848.961853
4766.504419,778.145447,805.280884,850.043396
4767.602074,805.280884,805.280884,852.000000
4768.699981,858.344604,852.000000,852.000000
4769.798141,885.552856,852.000000,852.000000
4770.896554,867.557739,858.344604,858.344604
4771.995220,852.000000,867.557739,867.557739
4773.094139,848.961853,885.456848,867.557739
4774.193311,885.456848,885.456848,867.557739
4775.292737,903.319519,895.684570,867.557739
4776.392415,895.819519,895.684570,867.557739
4777.492347,898.824463,895.684570,867.557739
4778.592532,895.684570,895.684570,858.020081
4779.692970,880.007141,880.007141,852.000000
4780.793661,858.020081,858.020081,849.312988
4781.894607,849.312988,849.312988,849.312988
4782.995805,824.381226,846.938049,846.938049
4784.097258,838.636963,838.636963,838.636963
4785.198964,846.938049,837.248413,838.636963
4786.300923,827.784546,836.785950,838.636963
4787.403137,836.785950,836.785950,838.636963
4788.505604,837.248413,835.220398,838.636963
4789.608325,822.975708,835.220398,838.636963
4790.711300,815.983337,836.785950,838.471008
4791.814529,835.220398,837.248413,838.471008
4792.918012,866.516296,866.516296,837.248413
4794.021749,906.533447,892.887451,837.248413
4795.125741,942.762939,892.887451,838.471008
4796.229986,924.823425,892.887451,866.516296
4797.334486,892.887451,892.887451,883.014404
4798.439241,838.471008,883.014404,883.014404
4799.544249,812.245728,883.014404,883.014404
4800.649512,834.454041,883.014404,883.014404
4801.755030,883.014404,883.014404,883.014404
4802.860802,927.958984,883.014404,883.014404
4803.966829,934.095215,883.014404,883.014404
4805.073111,893.280396,883.014404,883.014404
4806.179647,859.214783,877.046387,883.014404
4807.286438,844.086914,877.046387,883.153320
4808.393484,845.472900,877.046387,884.607788
4809.500785,877.046387,877.046387,892.395569
4810.608341,892.395569,884.607788,893.189026
4811.716153,900.047729,884.607788,893.189026
4812.824219,893.189026,892.395569,893.189026
4813.932540,884.607788,893.189026,893.189026
4815.041117,883.153320,900.047729,893.189026
4816.149948,915.345764,915.345764,893.189026
4817.259036,919.898193,919.898193,893.189026
4818.368378,938.627136,925.538452,900.047729
4819.477976,941.619446,925.538452,900.047729
4820.587830,937.070007,925.538452,893.189026
4821.697939,925.538452,925.538452,887.906311
4822.808304,878.099365,912.450317,887.906311
4823.918924,838.063965,887.906311,887.906311
4825.029801,845.698853,878.099365,878.099365
4826.140933,912.450317,876.705017,876.705017
4827.252321,887.906311,873.562561,876.705017
4828.363965,876.705017,873.562561,876.705017
4829.475864,873.562561,873.562561,876.705017
4830.588020,869.844971,869.844971,876.705017
4831.700432,852.587524,869.844971,873.562561
4832.813101,822.919556,869.844971,873.562561
4833.926025,863.858643,869.844971,873.562561
4835.039206,902.921448,882.240295,869.844971
4836.152643,886.900574,882.240295,863.858643
4837.266337,886.520081,882.240295,863.858643
4838.380287,882.240295,882.240295,863.858643
4839.494493,840.320374,851.543884,863.858643
4840.608956,833.060242,851.543884,865.508118
4841.723676,840.298279,851.543884,871.161438
4842.838652,851.543884,851.543884,872.940979
4843.953885,857.237061,857.237061,872.940979
4845.069375,872.940979,865.508118,872.940979
4846.185122,942.191528,871.161438,872.940979
4847.301126,923.020569,872.940979,871.161438
4848.417387,865.508118,900.299072,871.161438
4849.533905,871.161438,901.496948,871.161438
4850.650680,900.299072,900.299072,872.940979
4851.767712,908.460327,881.870850,872.940979
4852.885002,901.496948,881.870850,872.940979
4854.002548,881.870850,881.870850,871.161438
4855.120352,821.801270,881.870850,865.508118
4856.238414,821.583618,857.549194,857.549194
4857.356733,857.549194,821.801270,821.801270
4858.475309,890.772217,821.583618,821.801270
4859.594143,818.341064,818.341064,821.801270
4860.713235,648.317139,789.929321,821.801270
4861.832585,615.888062,789.929321,821.801270
4862.952192,694.551147,789.929321,821.583618
4864.072057,789.929321,789.929321,818.341064
4865.192180,811.870850,811.870850,811.870850
4866.312561,847.931580,844.855896,811.870850
4867.433200,859.356567,844.855896,811.870850
4868.554097,849.139771,844.855896,811.870850
4869.675252,844.855896,844.855896,844.855896
4870.796665,810.045898,844.855896,845.065063
4871.918336,732.000061,844.855896,847.931580
4873.040266,783.139343,844.855896,849.139771
4874.162454,845.065063,845.065063,849.139771
4875.284901,852.402344,852.402344,852.402344
4876.407606,855.935486,855.935486,852.402344
4877.530570,856.909790,856.909790,852.402344
4878.653792,886.877380,856.909790,852.402344
4879.777273,911.110840,856.909790,852.402344
4880.901012,866.210571,866.210571,855.316895
4882.025011,822.004028,866.210571,855.316895
4883.149268,855.316895,855.316895,855.316895
4884.273784,866.781433,822.004028,855.316895
4885.398559,815.322327,822.004028,855.316895
4886.523593,801.594116,815.322327,855.316895
4887.648887,792.057922,807.813904,855.316895
4888.774439,856.085754,801.594116,855.316895
4889.900250,807.813904,801.594116,855.316895
4891.026321,768.686523,807.813904,856.085754
4892.152651,789.553833,856.085754,866.781433
4893.279241,879.014282,879.014282,879.014282
4894.406090,963.902954,963.902954,898.764160
4895.533198,995.882568,963.902954,898.764160
4896.660566,989.658020,963.902954,898.764160
4897.788194,995.157043,963.902954,900.917664
4898.916081,950.079102,950.079102,918.241577
4900.044228,900.917664,918.241577,928.846924
4901.172635,898.764160,900.917664,928.846924
4902.301301,918.241577,900.917664,928.846924
4903.430228,887.357178,900.917664,918.241577
4904.559414,893.833252,918.241577,900.917664
4905.688861,948.733459,918.241577,898.764160
4906.818568,973.323181,893.833252,898.764160
4907.948534,928.846924,893.833252,898.764160
4909.078762,886.067688,886.067688,898.764160
4910.209249,842.274963,886.067688,893.833252
4911.339996,840.737366,886.067688,887.357178
4912.471005,869.748535,886.067688,886.516663
4913.602273,886.516663,886.516663,886.067688
4914.733802,934.657410,886.516663,869.748535
4915.865592,965.388672,886.516663,868.489075
4916.997642,948.692749,886.516663,864.775085
4918.129953,864.775085,864.775085,861.352417
4919.262524,759.180054,850.271851,864.775085
4920.395357,702.885437,850.271851,868.489075
4921.528450,748.785522,834.105347,868.489075
4922.661804,850.271851,834.105347,868.489075
4923.795420,868.489075,850.271851,868.489075
4924.929296,834.105347,861.352417,868.489075
4926.063433,861.352417,868.489075,864.775085
4927.197832,910.594604,910.594604,868.489075
4928.332492,935.716492,935.716492,875.191223
4929.467413,939.242493,935.716492,875.191223
4930.602596,965.529541,935.716492,875.191223
4931.738040,958.469482,935.716492,875.191223
4932.873745,901.843506,901.843506,875.191223
4934.009712,857.760315,897.522644,897.522644
4935.145940,875.191223,875.191223,901.843506
4936.282431,897.522644,857.760315,901.843506
4937.419182,852.489197,857.760315,901.843506
4938.556196,773.865173,867.781921,901.843506
4939.693472,793.067749,867.781921,901.843506
4940.831009,867.781921,867.781921,901.843506
4941.968808,903.275757,903.275757,903.275757
4943.106870,939.270142,918.661560,918.661560
4944.245193,952.656372,939.052673,939.052673
4945.383779,939.052673,939.270142,939.270142
4946.522627,918.661560,940.669556,940.669556
4947.661737,940.669556,952.656372,940.782593
4948.801109,960.112305,954.956909,940.782593
4949.940744,971.452332,954.956909,940.782593
4951.080641,971.174194,954.956909,940.782593
4952.220801,954.956909,954.956909,944.716675
4953.361223,951.514709,951.514709,944.716675
4954.501908,947.454529,947.454529,947.454529
4955.642856,940.782593,940.782593,951.240417
4956.784066,850.069458,940.782593,951.240417
4957.925539,764.382690,940.782593,947.454529
4959.067275,837.659241,940.782593,944.716675
4960.209274,944.716675,944.716675,940.782593
4961.351536,971.127625,944.716675,913.977661
4962.494061,971.418213,944.716675,898.550232
4963.636849,951.240417,944.716675,898.550232
4964.779900,913.977661,913.977661,898.550232
4965.923215,869.669006,873.607117,910.552551
4967.066792,846.821960,873.607117,913.977661
4968.210633,867.138855,873.607117,933.963989
4969.354738,873.607117,873.607117,913.977661
4970.499106,898.550232,898.550232,910.552551
4971.643737,910.552551,910.552551,906.146301
4972.788632,939.456909,933.963989,898.550232
4973.933791,957.666016,933.963989,873.607117
4975.079214,949.259277,933.963989,873.607117
4976.224900,933.963989,933.963989,873.607117
4977.370850,906.146301,906.146301,873.607117
4978.517064,871.986450,871.986450,871.986450
4979.663542,855.445496,856.262390,871.986450
4980.810284,856.262390,855.445496,871.986450
4981.957290,815.370972,822.042480,871.986450
4983.104560,758.335205,822.042480,871.698242
4984.252094,774.331360,822.042480,871.698242
4985.399893,822.042480,822.042480,871.698242
4986.547956,871.698242,871.698242,871.698242
4987.696283,900.912170,871.698242,871.698242
4988.844875,899.735840,875.614746,875.614746
4989.993731,875.614746,882.067871,882.067871
4991.142852,862.371399,887.013367,882.067871
4992.292237,882.067871,887.013367,882.067871
4993.441887,889.988403,887.013367,882.067871
4994.591802,887.013367,888.294312,882.067871
4995.741982,888.294312,888.294312,882.067871
4996.892426,899.063538,888.294312,875.614746
4998.043136,891.298035,887.013367,862.371399
4999.194110,853.981506,853.981506,853.981506
5000.345350,825.859558,851.041992,853.981506
5001.496854,826.797607,845.268616,853.981506
5002.648624,845.268616,826.797607,853.981506
5003.800659,851.041992,825.859558,851.041992
5004.952960,824.355042,826.797607,845.268616
5006.105525,772.489563,845.268616,826.797607
5007.258356,793.020264,851.041992,825.859558
5008.411453,854.939880,824.355042,824.355042
5009.564815,874.727112,818.902527,820.136292
5010.718443,867.747925,818.902527,818.902527
5011.872336,818.902527,818.902527,818.902527
5013.026495,776.187988,808.747070,818.902527
5014.180920,731.815918,808.747070,815.140930
5015.335611,764.554688,808.747070,815.140930
5016.490568,808.747070,808.747070,818.902527
5017.645790,820.136292,815.140930,818.902527
5018.801279,815.140930,815.140930,818.902527
5019.957034,832.589050,815.140930,818.902527
5021.113055,825.117310,820.136292,820.136292
5022.269342,795.808105,825.117310,825.117310
